variant_id,policy,kwargs,complexity,note,command,frozen_variant_id
ff_severity_als_coverage_coverage_guardrail_urban_fairness_zone,feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",9,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}""",ff_severity_als_coverage_coverage_guardrail_urban_fairness_zone
ff_severity_als_coverage_coverage_guardrail_urban_fairness_zone,feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",9,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",ff_severity_als_coverage_coverage_guardrail_urban_fairness_zone_2
ff_severity_als_coverage_coverage_guardrail_fairness_fairness_zone,feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",9,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",ff_severity_als_coverage_coverage_guardrail_fairness_fairness_zone
ff_severity_als_coverage_coverage_urban_fairness_fairness_zone,feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",9,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",ff_severity_als_coverage_coverage_urban_fairness_fairness_zone
ff_severity_als_coverage_guardrail_urban_fairness_fairness_zone,feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",9,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",ff_severity_als_coverage_guardrail_urban_fairness_fairness_zone
ff_severity_als_coverage_guardrail_urban_fairness_fairness_zone,feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",9,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",ff_severity_als_coverage_guardrail_urban_fairness_fairness_zone_2
ff_severity_coverage_coverage_guardrail_urban_fairness_fairness_zone,feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",9,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",ff_severity_coverage_coverage_guardrail_urban_fairness_fairness_zone
ff_als_coverage_coverage_guardrail_urban_fairness_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",9,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",ff_als_coverage_coverage_guardrail_urban_fairness_fairness_zone
ff_severity_als_coverage_coverage_guardrail_urban_fairness_fairness_zone,feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",10,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",ff_severity_als_coverage_coverage_guardrail_urban_fairness_fairness_zone
p5_td_none,p5_hybrid,"{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}",1,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}""",p5_td_none
p5_td_fairness,p5_hybrid,"{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}",2,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}""",p5_td_fairness
p5_td_last,p5_hybrid,"{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}",2,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}""",p5_td_last
p5_td_last_fairness,p5_hybrid,"{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': True}",3,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': True}""",p5_td_last_fairness
p5_td_zone,p5_hybrid,"{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}",2,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}""",p5_td_zone
p5_td_zone_fairness,p5_hybrid,"{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}",3,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}""",p5_td_zone_fairness
p5_td_zone_last,p5_hybrid,"{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}",3,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}""",p5_td_zone_last
p5_td_zone_last_fairness,p5_hybrid,"{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': True}",4,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': True}""",p5_td_zone_last_fairness
p5_td_fairness,p5_hybrid,"{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}",2,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}""",p5_td_fairness_2
p5_td_fairness_fairness,p5_hybrid,"{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}",3,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}""",p5_td_fairness_fairness
p5_td_fairness_last,p5_hybrid,"{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}",3,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}""",p5_td_fairness_last
p5_td_fairness_last_fairness,p5_hybrid,"{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': True}",4,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': True}""",p5_td_fairness_last_fairness
p5_td_fairness_zone,p5_hybrid,"{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': True, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}",3,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': True, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}""",p5_td_fairness_zone
p5_td_fairness_zone_fairness,p5_hybrid,"{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': True, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}",4,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': True, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}""",p5_td_fairness_zone_fairness
p5_td_fairness_zone_last,p5_hybrid,"{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': True, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}",4,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': True, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}""",p5_td_fairness_zone_last
p5_td_fairness_zone_last_fairness,p5_hybrid,"{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': True, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': True}",5,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': False, 'use_fairness': True, 'use_zone_weights': True, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': True}""",p5_td_fairness_zone_last_fairness
p5_td_coverage,p5_hybrid,"{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}",2,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}""",p5_td_coverage
p5_td_coverage_fairness,p5_hybrid,"{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}",3,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}""",p5_td_coverage_fairness
p5_td_coverage_last,p5_hybrid,"{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}",3,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}""",p5_td_coverage_last
p5_td_coverage_last_fairness,p5_hybrid,"{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': True}",4,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': True}""",p5_td_coverage_last_fairness
p5_td_coverage_zone,p5_hybrid,"{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}",3,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}""",p5_td_coverage_zone
p5_td_coverage_zone_fairness,p5_hybrid,"{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}",4,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}""",p5_td_coverage_zone_fairness
p5_td_coverage_zone_last,p5_hybrid,"{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}",4,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}""",p5_td_coverage_zone_last
p5_td_coverage_zone_last_fairness,p5_hybrid,"{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': True}",5,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': True, 'use_fairness': False, 'use_zone_weights': True, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': True}""",p5_td_coverage_zone_last_fairness
p5_td_coverage_fairness,p5_hybrid,"{'use_coverage': True, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}",3,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': True, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': False}""",p5_td_coverage_fairness_2
p5_td_coverage_fairness_fairness,p5_hybrid,"{'use_coverage': True, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}",4,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': True, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': False, 'use_fairness_weight_boost': True}""",p5_td_coverage_fairness_fairness
p5_td_coverage_fairness_last,p5_hybrid,"{'use_coverage': True, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}",4,top_down,"--policy p5_hybrid --policy-kwargs ""{'use_coverage': True, 'use_fairness': True, 'use_zone_weights': False, 'use_last_unit_guardrail': True, 'use_fairness_weight_boost': False}""",p5_td_coverage_fairness_last
