frozen_variant_id,canonical_key,policy,kwargs,kwargs_json,complexity,note,command,hash8
ff_severity_coverage_guardrail_urban_fairness_zone_4,"feature_flag::{""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",62394deb
ff_severity_coverage_guardrail_urban_zone,"feature_flag::{""use_coverage_unit"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_zone_weights': True}""",9fd2c7eb
ff_severity_coverage_guardrail_urban_zone_2,"feature_flag::{""use_coverage_call"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_zone_weights': True}""",493651f4
ff_severity_coverage_guardrail_zone,"feature_flag::{""use_coverage_unit"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_zone_weights': True}""",4bf932f8
ff_severity_coverage_guardrail_zone_2,"feature_flag::{""use_coverage_call"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_zone_weights': True}""",166c4e42
ff_severity_coverage_urban,"feature_flag::{""use_coverage_unit"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True}","{""use_coverage_unit"": true, ""use_severity"": true, ""use_urban_boost"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True}""",84b50a8f
ff_severity_coverage_urban_2,"feature_flag::{""use_coverage_call"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True}","{""use_coverage_call"": true, ""use_severity"": true, ""use_urban_boost"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True}""",fca07c13
ff_severity_coverage_urban_fairness,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_severity"": true, ""use_urban_boost"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True}""",5aca812c
ff_severity_coverage_urban_fairness_2,"feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness_weight': True}","{""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness_weight': True}""",e8f3357f
ff_severity_coverage_urban_fairness_3,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_severity"": true, ""use_urban_boost"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True}""",cfba587e
ff_severity_coverage_urban_fairness_4,"feature_flag::{""use_coverage_call"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True}""",07f6c694
ff_severity_coverage_urban_fairness_fairness,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}""",afd5c3ba
ff_severity_coverage_urban_fairness_fairness_2,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}""",ca5364e4
ff_severity_coverage_urban_fairness_fairness_zone,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",aab90cba
ff_severity_coverage_urban_fairness_fairness_zone_2,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",e104a8a4
ff_severity_coverage_urban_fairness_zone,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}""",32dac745
ff_severity_coverage_urban_fairness_zone_2,"feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",9eb80c30
ff_severity_coverage_urban_fairness_zone_3,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}""",ac40f7bb
ff_severity_coverage_urban_fairness_zone_4,"feature_flag::{""use_coverage_call"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",3af8b8a8
ff_severity_coverage_urban_zone,"feature_flag::{""use_coverage_unit"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_zone_weights': True}""",b39ef1d3
ff_severity_coverage_urban_zone_2,"feature_flag::{""use_coverage_call"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_zone_weights': True}""",4a6113ce
ff_severity_coverage_zone,"feature_flag::{""use_coverage_unit"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_severity"": true, ""use_zone_weights"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_zone_weights': True}""",92a81bac
ff_severity_coverage_zone_2,"feature_flag::{""use_coverage_call"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_severity"": true, ""use_zone_weights"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_zone_weights': True}""",80e66818
ff_severity_fairness,"feature_flag::{""use_fairness"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_fairness': True}","{""use_fairness"": true, ""use_severity"": true}",3,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_fairness': True}""",49820d41
ff_severity_fairness_2,"feature_flag::{""use_fairness_weight"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_fairness_weight': True}","{""use_fairness_weight"": true, ""use_severity"": true}",3,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_fairness_weight': True}""",1d8c56d2
ff_severity_fairness_fairness,"feature_flag::{""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_fairness': True, 'use_fairness_weight': True}""",94fa51e1
ff_severity_fairness_fairness_zone,"feature_flag::{""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",c9b627d3
ff_severity_fairness_zone,"feature_flag::{""use_fairness"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_fairness"": true, ""use_severity"": true, ""use_zone_weights"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_fairness': True, 'use_zone_weights': True}""",2ff9e022
ff_severity_fairness_zone_2,"feature_flag::{""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_fairness_weight"": true, ""use_severity"": true, ""use_zone_weights"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",b7ba8f84
